"stockid","stocklong","assessid","method","country","region","area","species","comm_name","nyr","yr1","yr2","ssb_units","r_units","tb_units","catch_units","catch_use","r_age_yr","type","class","order","family","linf_cm","k","winf_g","tmax_yr","tmat_yr","m","lmat_cm","sst_c_avg","sst_c_trend","sst_c_cv","alpha","beta","sigmaR","theta","alpha_se","beta_se","sigmaR_se","theta_se","alpha_lo","beta_lo","sigmaR_lo","theta_lo","alpha_hi","beta_hi","sigmaR_hi","theta_hi","theta_sig","lcolor","pcolor"
"HERRRIGA","Herring ICES 28","WGBFAS-HERRRIGA-1976-2016-ICESIMP2016","Unknown","multinational","European Union","Gulf of Riga East of Gotland","Clupea harengus","Herring",39,1977,2015,"MT","E00","MT","MT","TC",1,"fish","Actinopterygii","Clupeiformes","Clupeidae",30.3127375201757,0.33429255524352,212.215158082762,12.4112762961933,4.06592570840787,0.250360616655768,25.2859880352128,8.45683272483887,0.0509384565878931,0.086356917094777,0.71153133415102,0.124370381690755,0.520289169765841,0.311484793706792,0.241910140634233,0.0945873952108156,0.0598143280071592,0.120860424960465,0.237387458507923,-0.0610209129224432,0.403053086871809,0.0745983607842811,1.18567520979412,0.309761676303954,0.637525252659873,0.548371226629303,"positive","blue","blue"
"HERRSIRS","Herring ICES VIIa-g-h-j","HAWG-HERRSIRS-1957-2016-ICESIMP2016","Unknown","multinational","European Union","ICES VIIa-g-h-j","Clupea harengus","Herring",58,1958,2015,"MT","E00","MT","MT","TC",1,"fish","Actinopterygii","Clupeiformes","Clupeidae",30.3127375201757,0.33429255524352,212.215158082762,12.4112762961933,4.06592570840787,0.250360616655768,25.2859880352128,12.6953611078661,0.0151414902858267,0.0315932143537733,1.54829334811021,0.271883747899513,0.559314737833575,-0.0370212691168928,0.265390547785649,0.0741914418659104,0.0521580627503485,0.155229527408235,1.02812787445034,0.126468521842329,0.457084934842892,-0.341271142837034,2.06845882177008,0.417298973956698,0.661544540824258,0.267228604603248,"none","grey60","black"
"HERRSITKA","Pacific herring Sitka","ADFG-HERRSITKA-1978-2007-COLLIE","AD-CAM","USA","US Alaska","Sitka","Clupea pallasii pallasii","Pacific herring",27,1978,2004,"MT","E00","MT","E00","TC",3,"fish","Actinopterygii","Clupeiformes","Clupeidae",29.1224117963927,0.379136758343561,319.777639267949,11.1706455510435,3.65059185991176,0.45141288610526,22.1158852024155,8.59507407156038,0.0163278132009947,0.0448495586439292,0.610944042972421,0.180004808576194,0.791610196791189,0.0641922700851633,0.26062517143023,0.157842778362977,0.108092748279414,0.23686794473073,0.10011870696917,-0.129367037015241,0.579748410163537,-0.400068901587067,1.12176937897567,0.489376654167629,1.00347198341884,0.528453441757394,"none","grey60","black"
"HERRVIa","Herring ICES VIa","HAWG-HERRVIa-1956-2014-ICESIMP2016","Unknown","multinational","European Union","West of Scotland","Clupea harengus","Herring",57,1957,2013,"MT","E00","MT","MT","TL",1,"fish","Actinopterygii","Clupeiformes","Clupeidae",30.3127375201757,0.33429255524352,212.215158082762,12.4112762961933,4.06592570840787,0.250360616655768,25.2859880352128,10.686776386531,0.010515164002573,0.033763632800038,0.733040611087157,0.1066971063083,0.606985057755177,-0.516439643823395,0.108285309306759,0.0815996608154705,0.0584263994344088,0.185184858945478,0.520801404845908,-0.0532382288900222,0.492469314863735,-0.879401967356533,0.945279817328405,0.266632441506622,0.721500800646618,-0.153477320290258,"negative","red","red"
"HERRVIaVIIbc","Herring ICES VIa-VIIb-VIIc","HAWG-HERRVIaVIIbc-1956-2016-ICESIMP2016","Unknown","multinational","European Union","VIa, VIIb and VIIc","Clupea harengus","Herring",59,1957,2015,"MT","E00","MT","MT","TC",1,"fish","Actinopterygii","Clupeiformes","Clupeidae",30.3127375201757,0.33429255524352,212.215158082762,12.4112762961933,4.06592570840787,0.250360616655768,25.2859880352128,11.119045266205,0.0100684206539838,0.0312009852407903,1.02308310870265,0.128545600471867,0.395463281543205,-0.359509443832379,0.171325184560296,0.0519288049486213,0.0368168480269087,0.133994584165891,0.687285746964468,0.0267651427725695,0.323302259410464,-0.622138828797524,1.35888047044083,0.230326058171165,0.467624303675947,-0.0968800588672331,"negative","red","red"
"HERRWCVANI","Pacific herring West Coast of Vancouver Island","DFO-HERRWCVANI-1951-2015-WATSON","SCA","Canada","Canada West Coast","West Coast of Vancouver Island","Clupea pallasii pallasii","Pacific herring",63,1953,2015,"MT","E00","MT","MT","TC",NA,"fish","Actinopterygii","Clupeiformes","Clupeidae",29.1224117963927,0.379136758343561,319.777639267949,11.1706455510435,3.65059185991176,0.45141288610526,22.1158852024155,11.0867869546572,0.0101211214403999,0.0503704670284188,3.77635618134977,0.608353636026504,0.536019579870472,-0.0775576719338871,0.478263532585572,0.0691415135813121,0.0480339612709002,0.113867146036372,2.83895965748205,0.472836269407133,0.441873015779508,-0.300737278165176,4.71375270521749,0.743871002645876,0.630166143961437,0.145621934297402,"none","grey60","black"
"HOKIENZ","Hoki Eastern New Zealand","NIWA-HOKIENZ-1970-2015-FU","CASAL","New Zealand","New Zealand","Eastern New Zealand","Macruronus novaezelandiae","Hoki",44,1970,2013,"MT","E00",NA,"MT","TC",NA,"fish","Actinopterygii","Gadiformes","Merlucciidae",107.298658646441,0.176257043148184,3661.68767207755,21.2011708711344,5.74300500420237,0.237023380049284,62.4447695793857,12.1824859561302,0.000398195812841859,0.0253836708811716,2.04899454028504,0.340566830073671,0.587126369517772,-0.33275289499085,0.544701800201455,0.0897355436755184,0.0638059946205747,0.209026816962141,0.981379011890186,0.164685164469655,0.462066620061446,-0.742445456236646,3.11661006867989,0.516448495677687,0.712186118974099,0.0769396662549456,"none","grey60","black"
"HOKIWNZ","Hoki Western New Zealand","NIWA-HOKIWNZ-1970-2015-FU","CASAL","New Zealand","New Zealand","Western New Zealand","Macruronus novaezelandiae","Hoki",44,1970,2013,"MT","E00",NA,"MT","TC",NA,"fish","Actinopterygii","Gadiformes","Merlucciidae",107.298658646441,0.176257043148184,3661.68767207755,21.2011708711344,5.74300500420237,0.237023380049284,62.4447695793857,13.2009390281755,0.00873272547066901,0.0245026520240855,1.61978919161786,0.355789973144946,0.770822842074358,-0.505176016000748,0.520382299815697,0.124840442573136,0.0914953583287566,0.251609096474214,0.599839883979093,0.1111027057016,0.591491939749996,-0.998329845090208,2.63973849925663,0.600477240588293,0.950153744398721,-0.0120221869112883,"negative","red","red"
"JANCHOPJPN","Japanese anchovy Pacific Coast of Japan","FAFRFJ-JANCHOPJPN-1978-2013-JPNIMP2016","Unknown","Japan","Russia Japan","Pacific Coast of Japan","Engraulis japonicus","Japanese anchovy",36,1978,2013,"MT","E00","MT","MT","TC",0,"fish","Actinopterygii","Clupeiformes","Engraulidae",18.0169393553999,1.03663295558104,37.8777886761186,2.88814800755859,0.737839068824746,1.41703646271867,11.0078839784244,13.7546367552152,0.0238547685293359,0.0293534292677506,2.86275223936856,0.375055407108117,0.331198918014075,-0.0863365293886571,0.343495479761526,0.0652123360624521,0.0394168614438635,0.14533807793563,2.18950109903597,0.247239228425711,0.253941869584103,-0.371199162142492,3.53600337970115,0.502871585790523,0.408455966444048,0.198526103365178,"none","grey60","black"
"JANCHOSETO","Japanese anchovy Inland Sea of Japan","FAFRFJ-JANCHOSETO-1955-2013-JPNIMP2016","Unknown","Japan","Russia Japan","Inland Sea of Japan","Engraulis japonicus","Japanese anchovy",33,1981,2013,"MT","E00","MT","MT","TC",0,"fish","Actinopterygii","Clupeiformes","Engraulidae",18.0169393553999,1.03663295558104,37.8777886761186,2.88814800755859,0.737839068824746,1.41703646271867,11.0078839784244,23.5904360234938,0.0252496387214089,0.0149787568694182,4.21951317457396,0.45247959908104,0.321091621837109,-0.253768176848194,0.508618146015649,0.0578278947874721,0.0401202229319747,0.143819213713267,3.22262160838328,0.339136925297595,0.242455984890438,-0.535653835726197,5.21640474076463,0.565822272864486,0.399727258783779,0.0281174820298086,"none","grey60","black"
"JANCHOTSST","Japanese anchovy Tsushima Strait","FAFRFJ-JANCHOTSST-1976-2013-JPNIMP2016","Unknown","Japan","Russia Japan","Tsushima Strait","Engraulis japonicus","Japanese anchovy",37,1977,2013,"MT","E00","MT","MT","TC",0,"fish","Actinopterygii","Clupeiformes","Engraulidae",18.0169393553999,1.03663295558104,37.8777886761186,2.88814800755859,0.737839068824746,1.41703646271867,11.0078839784244,19.6414353239951,0.0136400705730835,0.0189144707678943,2.36862497943914,0.22987672824,0.216074253353862,0.327580575414149,0.241582156020634,0.0400634449248261,0.0255173045392762,0.102695381563133,1.89512395363869,0.151352376187341,0.166060336456881,0.126297627550408,2.84212600523958,0.308401080292659,0.266088170250843,0.528863523277889,"positive","blue","blue"
"JMACKPJPN","Japanese jack mackerel Pacific Coast of Japan","FAFRFJ-JMACKPJPN-1982-2013-JPNIMP2016","Unknown","Japan","Russia Japan","Pacific Coast of Japan","Trachurus japonicus","Japanese jack mackerel",32,1982,2013,"MT","E00","MT","MT","TC",0,"fish","Actinopterygii","Perciformes","Carangidae",51.7636165589253,0.302014550657006,1219.95557617529,8.5146645950047,2.24325730608517,0.676052368890876,25.0216743143829,18.5506118172948,0.0221920022195728,0.017051632121654,0.852549812999082,0.0138783194374717,0.253450599641285,-0.297161091370137,0.113620606484777,0.0474049320491108,0.0322491903083433,0.13517528959583,0.62985342428892,-0.0790353473787855,0.190242186636933,-0.562104658977964,1.07524620170924,0.106791986253729,0.316659012645638,-0.0322175237623091,"negative","red","red"
"JMACKTSST","Japanese jack mackerel Tsushima Strait","FAFRFJ-JMACKTSST-1973-2013-JPNIMP2016","Unknown","Japan","Russia Japan","Tsushima Strait","Trachurus japonicus","Japanese jack mackerel",41,1973,2013,"MT","E00","MT","MT","TC",0,"fish","Actinopterygii","Perciformes","Carangidae",51.7636165589253,0.302014550657006,1219.95557617529,8.5146645950047,2.24325730608517,0.676052368890876,25.0216743143829,18.7298343541744,0.0144240724030773,0.0210664860307503,0.907225206984088,0.0950516924729634,0.495209741460613,0.185223906222405,0.259256232470578,0.086295095910652,0.0552245050775791,0.18044232273588,0.399082991341756,-0.0740866955119146,0.386969711508558,-0.16844304633992,1.41536742262642,0.264190080457841,0.603449771412668,0.538890858784729,"none","grey60","black"
"KELPGREENLINGORECOAST","Kelp greenling Oregon Coast","NWFSC-KELPGREENLINGORECOAST-1915-2015-SISIMP2016","SS3","USA","US West Coast","Oregon Coast","Hexagrammos decagrammus","Kelp greenling",101,1915,2015,"MT","E00","MT","MT","TC",0,"fish","Actinopterygii","Scorpaeniformes","Hexagrammidae",24.4735687030674,0.460717813070348,131.501035632866,7.51217781713747,2.35591643229882,0.717915926454074,15.8164970195694,12.5747884429069,0.00359944687949275,0.0408265863385456,2.69564749756169,0.407799223811061,0.492530505071092,-0.0862946353016314,1.12868573136872,0.0856936110572963,0.0593861902228045,0.144688562709243,0.483423464078997,0.239839746138761,0.376133572234395,-0.369884218211748,4.90787153104438,0.575758701483362,0.608927437907789,0.197294947608485,"none","grey60","black"
"LINGCODNPCOAST","Lingcod Northern Pacific Coast","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA","SS3","USA","US West Coast","Northern Pacific Coast","Ophiodon elongatus","Lingcod",82,1928,2009,"MT","E00","MT","MT","TL",0,"fish","Actinopterygii","Scorpaeniformes","Hexagrammidae",35.644899180128,0.236782227371777,392.317977944289,12.2253008506389,4.09129826179346,0.409605695172793,22.1176917710201,12.2931199884131,0.00173286511879922,0.0352176839500237,2.76855170558276,0.618186520889483,0.677746187928187,-0.052768984806668,0.566941368804683,0.100290733412811,0.068053336460003,0.182292193656441,1.65734662272559,0.421616683400373,0.544361648466581,-0.410061684373293,3.87975678843994,0.814756358378593,0.811130727389793,0.304523714759957,"none","grey60","black"
"LINGCODSPCOAST","Lingcod Southern Pacific Coast","NWFSC-LINGCODSPCOAST-1928-2009-STACHURA","SS3","USA","US West Coast","Southern Pacific Coast","Ophiodon elongatus","Lingcod",82,1928,2009,"MT","E00","MT","MT","TL",0,"fish","Actinopterygii","Scorpaeniformes","Hexagrammidae",35.644899180128,0.236782227371777,392.317977944289,12.2253008506389,4.09129826179346,0.409605695172793,22.1176917710201,13.8714005422657,-0.0016577621111546,0.0345429438481459,2.70062365914664,0.626029501853625,0.649127637556826,-0.226794007166478,0.494167429445364,0.111905998137507,0.0753730735674343,0.18585133852767,1.73205549743372,0.406693745504112,0.501396413364655,-0.591062630680712,3.66919182085955,0.845365258203138,0.796858861748997,0.137474616347756,"none","grey60","black"
"LOBSTERGB","American lobster Georges Bank","ASMFC-LOBSTERGB-1981-2007-STANTON","CSM","USA","US East Coast","Georges Bank","Homarus americanus","American lobster",26,1982,2007,"MT","E00",NA,"MT","TL",NA,"invert","Malacostraca","Decapoda","Nephropidae",NA,NA,NA,NA,NA,NA,NA,11.6716295807134,0.00955998598000789,0.0398240153759688,10.9449730745085,0.991349532209482,0.341973126700303,-0.227613261949488,1.05810757171407,0.0687512035921603,0.0482606768707093,0.132388571748516,8.87108223394891,0.856597173168848,0.247382200033713,-0.487094862576578,13.0188639150681,1.12610189125012,0.436564053366893,0.0318683386776028,"none","grey60","black"
"LOBSTERGOM","American lobster Gulf of Maine","ASMFC-LOBSTERGOM-1981-2007-STANTON","CSM","USA","US East Coast","Gulf of Maine","Homarus americanus","American lobster",26,1982,2007,"MT","E00",NA,"MT","TL",NA,"invert","Malacostraca","Decapoda","Nephropidae",NA,NA,NA,NA,NA,NA,NA,9.03510149007934,0.00793153776685542,0.043110315255638,1.37529040644702,0.153920960849744,0.330071912269148,0.120732914767401,0.309696229311725,0.0669523827059435,0.0463496093040799,0.148102014584221,0.768285796996036,0.022694290746095,0.239226678033152,-0.169547033817672,1.982295015898,0.285147630953394,0.420917146505145,0.411012863352473,"none","grey60","black"
"LSTHORNHPCOAST","Longspine thornyhead Pacific Coast","NWFSC-LSTHORNHPCOAST-1964-2012-HIVELY","SS3","USA","US West Coast","Pacific Coast","Sebastolobus altivelis","Longspine thornyhead",49,1964,2012,"MT","E00","MT","MT","TC",0,"fish","Actinopterygii","Scorpaeniformes","Sebastidae",47.2408646616291,0.0709223520073251,1980.67109457389,41.3666478809492,11.4101590473539,0.0973836937971203,28.5606409897012,16.0283038171905,-0.0255327770136269,0.0321888709202173,2.93900245820909,0.315884876651924,0.31302477276242,0.175529065232086,0.813233965925214,0.058282312618841,0.0396688024977647,0.105751942535849,1.34506388499567,0.201651543918996,0.235273919866801,-0.031744742138179,4.53294103142251,0.430118209384852,0.390775625658039,0.38280287260235,"none","grey60","black"
"MACKNEICES","Mackerel ICES Northeast Atlantic","WGWIDE-MACKNEICES-1980-2014-ICESIMP2016","Unknown","multinational","European Union","IIa-IIIabd-IV-Vb-VI-VII-VIIIabcde-XII-XIV-Ixa","Scomber scombrus","Mackerel",35,1980,2014,"MT","E00","MT","MT","TC",0,"fish","Actinopterygii","Perciformes","Scombridae",41.2477359968697,0.345137662924762,624.36988997402,13.8119594641597,3.03097703406888,0.287659477519624,28.86684177992,6.88376141195187,0.0290048457879269,0.0475530345429484,1.2923297985325,0.172953520509871,0.288694566389701,0.545415783687375,0.237911454315386,0.0499561918814858,0.0357027663318152,0.139822446519315,0.826023348074344,0.0750393844221591,0.218717144379343,0.271363788509518,1.75863624899066,0.270867656597583,0.358671988400059,0.819467778865232,"positive","blue","blue"
"MACKNWATLSA3-4","Mackerel Northwest Atlantic (NAFO Subareas 3 and 4)","DFO-MACKNWATLSA3-4-1968-2014-WATSON","Unknown","Canada","Canada East Coast","Northwest Atlantic (NAFO Subareas 3 and 4)","Scomber scombrus","Mackerel",46,1968,2013,"MT","E00","MT","MT","TL",NA,"fish","Actinopterygii","Perciformes","Scombridae",41.2477359968697,0.345137662924762,624.36988997402,13.8119594641597,3.03097703406888,0.287659477519624,28.86684177992,11.0378486469629,0.0267568387842482,0.0431925261071894,0.94952553725906,0.247271759353213,1.01789058485566,0.0303214414375092,0.318431244065065,0.168579981411735,0.106369945262402,0.235869048764652,0.325400298891534,-0.083145004213788,0.809405492141357,-0.431981894141208,1.57365077562659,0.577688522920214,1.22637567756997,0.492624777016226,"none","grey60","black"
"MUTSNAPSATLCGM","Mutton snapper Southern Atlantic coast and Gulf of Mexico","SEFSC-MUTSNAPSATLCGM-1981-2013-SISIMP2016","ASAP","USA","US Southeast and Gulf","Southern Atlantic coast and Gulf of Mexico","Lutjanus analis","Mutton snapper",25,1981,2005,"MT","E00","MT","MT","TC",NA,"fish","Actinopterygii","Perciformes","Lutjanidae",92.146847824603,0.156344976358841,10606.2730726435,16.4622220073045,3.49730979123246,0.230333462294584,44.3696632194695,24.3723608481199,0.00243076920614717,0.00866720780367678,0.338410561491735,0.0423718027074386,0.384173936081216,0.189424704731403,0.232064358078559,0.0792624168623995,0.055130315035593,0.232025374778157,-0.116435580342241,-0.112982534342864,0.276118518611454,-0.265345029833784,0.793256703325711,0.197726139757742,0.492229353550978,0.644194439296591,"none","grey60","black"
"NROCKBSAI","Northern rockfish Bering Sea and Aleutian Islands","AFSC-NROCKBSAI-1977-2015-SISIMP2016","Unknown","USA","US Alaska","Bering Sea and Aleutian Islands","Sebastes polyspinis","Northern rockfish",35,1977,2011,"MT","E00","MT","MT","TC",3,"fish","Actinopterygii","Scorpaeniformes","Sebastidae",37.273100242209,0.160419903463441,781.789617148397,49.9860892823874,8.73081989167543,0.0976274384252448,28.5066260250956,5.71959749661186,-0.000845008052322037,0.0503024952572292,2.09636568201371,0.40440423324647,0.613720519025632,0.17448363820597,0.995001324876313,0.105253185514676,0.074013369362441,0.227079442796418,0.146163085256137,0.198107989637706,0.468654315075248,-0.270592069675009,4.04656827877128,0.610700476855234,0.758786722976016,0.619559346086948,"none","grey60","black"
